EDGE_AI_BENCHMARK,version,2.0.0
CONFIG,model,decision_tree_d6,model_id,2,parameter_bytes,819,sample_period_us,24000,sample_rate_hz,41.666668,window_size,50,step_size,25,acceleration_unit,m_s2,gyroscope_unit,deg_s,oled,0
MEMORY_HEADER,model,stage,sketch_bytes,free_sketch_bytes,model_parameter_bytes,heap_total_bytes,heap_free_bytes,heap_min_free_bytes,largest_free_block_bytes,stack_high_water_bytes
PREDICTION_HEADER,window,model,time_ms,class_id,class_name,prob_reposo,prob_suave,prob_brusco,feature_us,inference_us,total_us,heap_free_bytes,heap_min_free_bytes,stack_high_water_bytes,read_errors,missed_deadlines
STATUS,calibrating_keep_sensor_still_z_up
CALIBRATION,accel_offset_g,0.000000000,0.000000000,0.000000000,gyro_offset_deg_s,0.000000000,0.000000000,0.000000000
MEMORY,decision_tree_d6,after_setup,313408,0,819,373568,328332,322368,110580,6716
STATUS,ready_waiting_for_50_samples
PREDICTION,75,decision_tree_d6,49655,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,76,decision_tree_d6,50255,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,77,decision_tree_d6,50855,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,78,decision_tree_d6,51455,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,79,decision_tree_d6,52055,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,80,decision_tree_d6,52655,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,81,decision_tree_d6,53255,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,82,decision_tree_d6,53855,2,brusco,0.000000000,0.200000003,0.800000012,2652.000,25.000,2710.000,328332,322368,6688,0,0
PREDICTION,83,decision_tree_d6,54455,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,84,decision_tree_d6,55055,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,85,decision_tree_d6,55655,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,86,decision_tree_d6,56255,0,reposo,1.000000000,0.000000000,0.000000000,2655.000,17.000,2705.000,328332,322368,6688,0,0
PREDICTION,87,decision_tree_d6,56855,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,88,decision_tree_d6,57455,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,24.000,2710.000,328332,322368,6688,0,0
PREDICTION,89,decision_tree_d6,58055,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,90,decision_tree_d6,58655,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,91,decision_tree_d6,59255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,92,decision_tree_d6,59855,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,93,decision_tree_d6,60455,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,94,decision_tree_d6,61055,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,95,decision_tree_d6,61655,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,96,decision_tree_d6,62255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,97,decision_tree_d6,62855,1,suave,0.000000000,1.000000000,0.000000000,2654.000,27.000,2714.000,328332,322368,6688,0,0
PREDICTION,98,decision_tree_d6,63455,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,99,decision_tree_d6,64055,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,100,decision_tree_d6,64655,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,24.000,2710.000,328332,322368,6688,0,0
PREDICTION,101,decision_tree_d6,65255,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,102,decision_tree_d6,65855,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,103,decision_tree_d6,66455,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,104,decision_tree_d6,67055,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,105,decision_tree_d6,67655,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,106,decision_tree_d6,68255,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,107,decision_tree_d6,68855,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,25.000,2713.000,328332,322368,6688,0,0
PREDICTION,108,decision_tree_d6,69455,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,109,decision_tree_d6,70055,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,110,decision_tree_d6,70655,1,suave,0.000000000,1.000000000,0.000000000,2656.000,26.000,2715.000,328332,322368,6688,0,0
PREDICTION,111,decision_tree_d6,71255,2,brusco,0.000000000,0.200000003,0.800000012,2656.000,24.000,2713.000,328332,322368,6688,0,0
PREDICTION,112,decision_tree_d6,71855,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,113,decision_tree_d6,72455,1,suave,0.000000000,0.998835862,0.001164144,2655.000,26.000,2714.000,328332,322368,6688,0,0
PREDICTION,114,decision_tree_d6,73055,1,suave,0.000000000,0.998835862,0.001164144,2656.000,26.000,2715.000,328332,322368,6688,0,0
PREDICTION,115,decision_tree_d6,73655,1,suave,0.000000000,0.998835862,0.001164144,2654.000,26.000,2713.000,328332,322368,6688,0,0
PREDICTION,116,decision_tree_d6,74255,1,suave,0.000000000,0.998835862,0.001164144,2654.000,26.000,2713.000,328332,322368,6688,0,0
PREDICTION,117,decision_tree_d6,74855,1,suave,0.000000000,0.998835862,0.001164144,2655.000,27.000,2715.000,328332,322368,6688,0,0
PREDICTION,118,decision_tree_d6,75455,0,reposo,1.000000000,0.000000000,0.000000000,2652.000,17.000,2702.000,328332,322368,6688,0,0
PREDICTION,119,decision_tree_d6,76055,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,120,decision_tree_d6,76655,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,121,decision_tree_d6,77255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,122,decision_tree_d6,77855,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,123,decision_tree_d6,78455,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,124,decision_tree_d6,79055,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,125,decision_tree_d6,79655,1,suave,0.000000000,1.000000000,0.000000000,2655.000,20.000,2708.000,328332,322368,6688,0,0
PREDICTION,126,decision_tree_d6,80255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,127,decision_tree_d6,80855,1,suave,0.000000000,1.000000000,0.000000000,2652.000,20.000,2705.000,328332,322368,6688,0,0
PREDICTION,128,decision_tree_d6,81455,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,129,decision_tree_d6,82055,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,130,decision_tree_d6,82655,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,131,decision_tree_d6,83255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,132,decision_tree_d6,83855,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,133,decision_tree_d6,84455,1,suave,0.000000000,1.000000000,0.000000000,2651.000,19.000,2703.000,328332,322368,6688,0,0
PREDICTION,134,decision_tree_d6,85055,0,reposo,1.000000000,0.000000000,0.000000000,2656.000,17.000,2706.000,328332,322368,6688,0,0
PREDICTION,135,decision_tree_d6,85655,0,reposo,1.000000000,0.000000000,0.000000000,2656.000,17.000,2706.000,328332,322368,6688,0,0
PREDICTION,136,decision_tree_d6,86255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,137,decision_tree_d6,86855,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,138,decision_tree_d6,87455,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2707.000,328332,322368,6688,0,0
PREDICTION,139,decision_tree_d6,88055,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2705.000,328332,322368,6688,0,0
PREDICTION,140,decision_tree_d6,88655,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,141,decision_tree_d6,89255,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,142,decision_tree_d6,89855,1,suave,0.000000000,1.000000000,0.000000000,2653.000,20.000,2706.000,328332,322368,6688,0,0
PREDICTION,143,decision_tree_d6,90455,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,144,decision_tree_d6,91055,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2707.000,328332,322368,6688,0,0
PREDICTION,145,decision_tree_d6,91655,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,146,decision_tree_d6,92255,0,reposo,1.000000000,0.000000000,0.000000000,2656.000,17.000,2706.000,328332,322368,6688,0,0
PREDICTION,147,decision_tree_d6,92855,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,148,decision_tree_d6,93455,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,149,decision_tree_d6,94055,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,150,decision_tree_d6,94655,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2707.000,328332,322368,6688,0,0
PREDICTION,151,decision_tree_d6,95255,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,152,decision_tree_d6,95855,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,153,decision_tree_d6,96455,0,reposo,1.000000000,0.000000000,0.000000000,2655.000,17.000,2705.000,328332,322368,6688,0,0
PREDICTION,154,decision_tree_d6,97055,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2705.000,328332,322368,6688,0,0
PREDICTION,155,decision_tree_d6,97655,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,156,decision_tree_d6,98255,0,reposo,1.000000000,0.000000000,0.000000000,2656.000,17.000,2706.000,328332,322368,6688,0,0
PREDICTION,157,decision_tree_d6,98855,1,suave,0.000000000,1.000000000,0.000000000,2653.000,19.000,2705.000,328332,322368,6688,0,0
PREDICTION,158,decision_tree_d6,99455,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,159,decision_tree_d6,100055,1,suave,0.000000000,1.000000000,0.000000000,2654.000,20.000,2707.000,328332,322368,6688,0,0
PREDICTION,160,decision_tree_d6,100655,0,reposo,1.000000000,0.000000000,0.000000000,2652.000,17.000,2702.000,328332,322368,6688,0,0
PREDICTION,161,decision_tree_d6,101255,1,suave,0.000000000,1.000000000,0.000000000,2655.000,20.000,2708.000,328332,322368,6688,0,0
PREDICTION,162,decision_tree_d6,101855,1,suave,0.000000000,1.000000000,0.000000000,2656.000,19.000,2708.000,328332,322368,6688,0,0
PREDICTION,163,decision_tree_d6,102455,1,suave,0.000000000,1.000000000,0.000000000,2654.000,19.000,2706.000,328332,322368,6688,0,0
PREDICTION,164,decision_tree_d6,103055,1,suave,0.000000000,1.000000000,0.000000000,2655.000,20.000,2708.000,328332,322368,6688,0,0
PREDICTION,165,decision_tree_d6,103655,1,suave,0.000000000,1.000000000,0.000000000,2655.000,19.000,2707.000,328332,322368,6688,0,0
PREDICTION,166,decision_tree_d6,104255,0,reposo,1.000000000,0.000000000,0.000000000,2654.000,17.000,2704.000,328332,322368,6688,0,0
PREDICTION,167,decision_tree_d6,104855,2,brusco,0.000000000,0.200000003,0.800000012,2655.000,24.000,2712.000,328332,322368,6688,0,0
PREDICTION,168,decision_tree_d6,105455,2,brusco,0.000000000,0.200000003,0.800000012,2654.000,24.000,2711.000,328332,322368,6688,0,0
PREDICTION,169,decision_tree_d6,106055,2,brusco,0.000000000,0.200000003,0.800000012,2653.000,25.000,2711.000,328332,322368,6688,0,0
